Year,Make,Model,Color,Trans,4x4,Top,Odometer,Price
2012,VOLKSWAGEN,TIG S,WHITE,A,4X2,HT,106224,5500.0
2011,VOLVO,XC60 3.2L,BLACK,A,AWD,PN,94805,9000.0
2013,VOLVO,XC60 3.2L,WHITE,A,4X2,SR,64102,11100.0
2020,VOLVO,XC90 T6 MOM,BLACK,A,AWD,SR,11856,45000.0
2011,ACURA,RDX,GRAY,A,4X2,SR,160601,5300.0
2014,ACURA,RLX,BLACK,A,4X2,SR,101821,9600.0
2016,ACURA,RLX TECH PKG,PURPLE,A,4X2,SR,60654,18900.0
2012,ACURA,TL,SILVER,A,4X2,SR,86177,8200.0
2012,ACURA,TL TECH PKG,WHITE,A,4X2,SR,125799,7700.0
2017,ALFA ROMEO,GIULIA,BLUE,A,4X2,PN,38176,23600.0
2017,AUDI,A3 PRM,BLACK,A,4X2,SR,87841,13200.0
2017,AUDI,A4 PRM,GRAY,A,AWD,SR,41081,22200.0
2012,AUDI,A4 2.0T PRM,BLACK,A,4X2,SR,129502,3100.0
2013,AUDI,A6 PRES,BLACK,A,AWD,SR,59783,17500.0
2013,BMW,ACTHY3 HY,SILVER,A,4X2,SR,95225,4700.0
2013,BMW,ACTHY5 HY,WHITE,A,4X2,SR,94489,5000.0
2016,BMW,M3,BLUE,6,4X2,HT,46502,42000.0
2019,BMW,M850IX,WHITE,A,AWD,NO,15159,77660.0
2020,BMW,X1 28IX,WHITE,A,AWD,PN,13107,28600.0
2015,BMW,X5 35IX,WHITE,A,AWD,PN,123410,15600.0
2016,BMW,X5 40EX LUX,SILVER,A,AWD,PN,51537,27000.0
2012,BMW,X5 50I,GRAY,A,AWD,PN,72879,11600.0
2018,BMW,X6 35IS XLN,BLACK,A,4X2,SR,51199,34600.0
2020,BMW,Z4 30IS,WHITE,A,4X2,CV,4508,42100.0
2016,BMW,320IX SPT,GRAY,A,AWD,SR,33542,13600.0
2013,BMW,328I,BROWN,A,4X2,SR,87619,9500.0
2020,BMW,330I,BLACK,A,4X2,SR,18102,29300.0
2012,BMW,335I CPE,SILVER,A,4X2,SR,124910,4700.0
2015,BMW,528I,BLACK,A,4X2,SR,45017,19000.0
2008,BMW,550I,SILVER,A,4X2,SR,146126,1200.0
2020,BMW,740I,WHITE,A,4X2,MR,11448,49000.0
2020,BMW,740I,SILVER,A,4X2,MR,9590,49700.0
2000,BUICK,CENTURY CUS,GOLD,A,4X2,HT,1,600.0
2019,BUICK,ENCLA ESS,RED,A,AWD,SR,42342,25100.0
2010,BUICK,ENCLA CXL1,BROWN,A,4X2,HT,180794,600.0
2016,BUICK,ENCLA LTHR,BLUE,A,4X2,SR,50971,17300.0
2014,BUICK,ENCORE CONV,GRAY,A,AWD,HT,84796,9200.0
2019,BUICK,ENCOR ESS,WHITE,A,AWD,SR,40110,13900.0
2016,BUICK,ENCORE,BROWN,A,4X2,HT,10584,12800.0
2019,BUICK,ENCOR ESS,WHITE,A,4X2,SR,30967,15400.0
2019,BUICK,ENCOR ESS,BLACK,A,4X2,SR,47775,12500.0
2020,BUICK,ENCOR ESS,BLACK,A,4X2,HT,17529,16300.0
2017,BUICK,ENCOR PREF2,WHITE,A,4X2,HT,45339,12400.0
2017,BUICK,ENCOR PREF,GRAY,A,4X2,HT,21984,12300.0
2018,BUICK,ENCOR PREF,SILVER,A,4X2,HT,29517,13800.0
2018,BUICK,ENCOR PREF,SILVER,A,4X2,HT,14708,13800.0
2017,BUICK,ENVIS PREF,BLACK,A,4X2,HT,27735,17700.0
2012,BUICK,LACR PRM2,WHITE,A,AWD,SR,105482,6500.0
2017,BUICK,LACR ESS,WHITE,A,4X2,PN,18208,21900.0
2011,BUICK,LACROSS CXL,GRAY,A,4X2,SR,109357,6000.0
2017,BUICK,REG SPT TRG,BLACK,A,4X2,SR,42797,14200.0
2016,BUICK,VER CONV1,MAROON,A,4X2,HT,42886,11000.0
2017,BUICK,VER SPT TRG,SILVER,A,4X2,SR,46379,12500.0
2016,CADILLAC,ATS,WHITE,A,4X2,SR,51357,14200.0
2017,CADILLAC,ATS,BLACK,A,4X2,HT,28615,18900.0
2013,CADILLAC,CTS LUX,GRAY,A,AWD,HT,80227,9400.0
2017,CADILLAC,CTS LUX,RED,A,4X2,PN,73202,19000.0
2018,CADILLAC,ESC ESV LUX,BLACK,O,4X2,SR,47279,42750.0
2020,CADILLAC,ESC ESV LUX,BLACK,O,4X2,SR,29429,56800.0
2017,CADILLAC,ESC ESV PLAT,BLACK,O,4X4,SR,35941,47000.0
2019,CADILLAC,ESCAL PRMLUX,BLACK,O,4X4,SR,9037,65500.0
2013,CADILLAC,SRX LTHR,SILVER,A,AWD,HT,127343,4300.0
2015,CADILLAC,SRX PRM,GRAY,A,4X2,PN,124466,9100.0
2010,CADILLAC,SRX LUX,BLACK,A,4X2,PN,139778,2800.0
2019,CADILLAC,XTS LUX,SILVER,A,4X2,HT,35385,23000.0
2019,CADILLAC,XTS LUX,BLUE,A,4X2,HT,33037,23100.0
2019,CADILLAC,XTS LUX,BLACK,A,4X2,HT,35702,22700.0
2020,CADILLAC,XT5 PRM LUX,BROWN,A,4X2,PN,19841,30800.0
2019,CHEVROLET,BLAZ,RED,A,4X2,HT,3292,30000.0
2020,CHEVROLET,BLAZ LT,GRAY,A,4X2,HT,10988,27300.0
2014,CHEVROLET,CAMARO LS,BLACK,A,4X2,HT,49998,14400.0
2014,CHEVROLET,CAMARO LT,GRAY,A,4X2,SR,115219,11900.0
2015,CHEVROLET,CAMARO 1LT,GRAY,A,4X2,HT,152968,7400.0
2020,CHEVROLET,CAMARO 1LT,WHITE,A,4X2,HT,13701,23000.0
2018,CHEVROLET,CAMARO LT,RED,A,4X2,SR,44698,24800.0
2017,CHEVROLET,CAMARO 1SS,GRAY,A,4X2,CV,56492,22800.0
2020,CHEVROLET,CAMARO 2SS,RED,A,4X2,SR,8957,39300.0
2020,CHEVROLET,CAMARO 1LT,GRAY,6,4X2,HT,17664,23200.0
2015,CHEVROLET,CAPT SPT LS,BLACK,A,4X2,HT,77138,4700.0
2018,CHEVROLET,COLORADO W/T,SILVER,A,4X2,HT,40870,15250.0
2019,CHEVROLET,CRUZE,WHITE,A,4X2,HT,41379,10500.0
2019,CHEVROLET,CRUZE,WHITE,A,4X2,HT,37804,10500.0
2014,CHEVROLET,CRU LS,GRAY,A,4X2,HT,80983,7400.0
2015,CHEVROLET,CRUZE LS,WHITE,A,4X2,HT,69026,7900.0
2017,CHEVROLET,CRUZE LS,BLACK,A,4X2,HT,64288,9800.0
2017,CHEVROLET,CRUZE LS,SILVER,A,4X2,HT,23467,11300.0
2018,CHEVROLET,CRUZE LS,BLACK,A,4X2,HT,36074,11500.0
2019,CHEVROLET,CRUZE LS,BLACK,A,4X2,HT,15615,10500.0
2016,CHEVROLET,CRUZE LT,WHITE,A,4X2,HT,95728,5800.0
2016,CHEVROLET,CRUZE LT,BLACK,A,4X2,HT,35485,11700.0
2017,CHEVROLET,CRUZE LT,WHITE,A,4X2,HT,84712,9500.0
2018,CHEVROLET,CRUZE LT,SILVER,A,4X2,HT,53890,11300.0
2019,CHEVROLET,CRUZE LT,WHITE,A,4X2,HT,37769,10600.0
2019,CHEVROLET,CRUZE LT,RED,A,4X2,HT,43961,11400.0
2019,CHEVROLET,CRUZE LT,RED,A,4X2,HT,50242,11800.0
2019,CHEVROLET,CRUZE LT,BLACK,A,4X2,HT,41891,11000.0
2019,CHEVROLET,CRUZE LT,BLACK,A,4X2,HT,46848,11000.0
2019,CHEVROLET,CRUZE LT,BLACK,A,4X2,HT,40625,11500.0
2019,CHEVROLET,CRUZE LT,SILVER,A,4X2,HT,40237,11800.0
2019,CHEVROLET,CRUZE LT,SILVER,A,4X2,HT,44073,10900.0
2019,CHEVROLET,CRUZE LT,WHITE,A,4X2,HT,36719,12400.0
2019,CHEVROLET,CRUZE LT,SILVER,A,4X2,HT,41728,10600.0
2014,CHEVROLET,CRU LTZ,RED,A,4X2,SR,102393,3600.0
2015,CHEVROLET,CRUZE LTZ,GREEN,A,4X2,SR,111686,6300.0
2017,CHEVROLET,CRUZE PRMR,RED,A,4X2,SR,43825,12100.0
2014,CHEVROLET,CRU 1LT,WHITE,A,4X2,HT,85884,7800.0
2015,CHEVROLET,CRUZE 2LT,WHITE,A,4X2,HT,87244,8500.0
2015,CHEVROLET,CRUZE 2LT,RED,A,4X2,HT,66222,9500.0
2016,CHEVROLET,CRUZ LTD 1LT,RED,A,4X2,HT,97690,5200.0
2015,CHEVROLET,EQUIN LT,BLACK,A,AWD,HT,61849,11700.0
2018,CHEVROLET,EQUIN LT,SILVER,A,AWD,HT,20121,18000.0
2019,CHEVROLET,EQUIN LT,BLACK,A,AWD,HT,5806,19600.0
2013,CHEVROLET,EQUIN LTZ,SILVER,A,AWD,HT,143054,3900.0
2016,CHEVROLET,EQUIN L,WHITE,A,4X2,HT,75715,11500.0
2014,CHEVROLET,EQUIN LS,GOLD,A,4X2,HT,102521,4600.0
2014,CHEVROLET,EQUIN LS,BLACK,A,4X2,NO,97417,6300.0
2016,CHEVROLET,EQUIN LS,SILVER,A,4X2,HT,104117,11000.0
2017,CHEVROLET,EQUIN LS,GRAY,A,4X2,HT,27419,14300.0
2018,CHEVROLET,EQUIN LS,WHITE,A,4X2,HT,21871,15300.0
2018,CHEVROLET,EQUIN LS,GRAY,A,4X2,HT,18076,14500.0
2019,CHEVROLET,EQUIN LS,BLUE,A,4X2,HT,39517,14900.0
2016,CHEVROLET,EQUIN LT,WHITE,A,4X2,HT,88536,11500.0
2018,CHEVROLET,EQUIN LT,BLACK,A,4X2,HT,17504,16600.0
2018,CHEVROLET,EQUIN LT,WHITE,A,4X2,HT,10115,17100.0
2018,CHEVROLET,EQUIN LT,RED,A,4X2,HT,24829,16000.0
2018,CHEVROLET,EQUIN LT,COPPER,A,4X2,HT,22851,16200.0
2019,CHEVROLET,EQUIN LT,BROWN,A,4X2,HT,12186,15600.0
2020,CHEVROLET,EQUIN LT,BLACK,A,4X2,HT,2993,20300.0
2012,CHEVROLET,EQUIN 1LT,GRAY,A,4X2,HT,68201,10100.0
2019,CHEVROLET,G2500 CARGO,WHITE,O,4X2,HT,17335,22800.0
2020,CHEVROLET,IMP LT,WHITE,A,4X2,HT,12246,17300.0
2020,CHEVROLET,IMP LT,SILVER,A,4X2,HT,18470,18800.0
2020,CHEVROLET,IMP PRMR,SILVER,A,4X2,HT,11247,22300.0
2017,CHEVROLET,IMP PRMR,BLACK,A,4X2,HT,70544,12700.0
2018,CHEVROLET,IMP PRMR,SILVER,A,4X2,HT,49015,16200.0
2019,CHEVROLET,IMP PRMR,BLACK,A,4X2,HT,31905,18900.0
2019,CHEVROLET,IMP PRMR,SILVER,A,4X2,HT,39029,18400.0
2019,CHEVROLET,IMP PRMR,BLACK,A,4X2,HT,32392,19400.0
2019,CHEVROLET,IMP PRMR,SILVER,A,4X2,HT,27476,19200.0
2019,CHEVROLET,IMP PRMR,BLACK,A,4X2,HT,22704,20600.0
2019,CHEVROLET,IMP PRMR,SILVER,A,4X2,HT,31217,18800.0
2019,CHEVROLET,IMP PRMR,BLUE,A,4X2,HT,21038,19800.0
2019,CHEVROLET,IMP PRMR,SILVER,A,4X2,HT,25348,19700.0
2014,CHEVROLET,IMP LT,WHITE,A,4X2,HT,118862,5260.0
2019,CHEVROLET,IMP LT,SILVER,A,4X2,HT,45852,15500.0
2019,CHEVROLET,IMP LT,BLACK,A,4X2,HT,23392,16300.0
2019,CHEVROLET,IMP LT,BROWN,A,4X2,HT,23446,16300.0
2016,CHEVROLET,MAL HY,GRAY,A,4X2,HT,98649,8100.0
2017,CHEVROLET,MAL HY,BLUE,A,4X2,HT,89533,11200.0
2013,CHEVROLET,MAL LS,WHITE,A,4X2,HT,83008,9000.0
2013,CHEVROLET,MAL LS,GRAY,A,4X2,HT,72496,4200.0
2016,CHEVROLET,MAL LS,BLUE,A,4X2,HT,64852,11000.0
2016,CHEVROLET,MAL LS,BLACK,A,4X2,HT,108069,7500.0
2017,CHEVROLET,MAL LS,SILVER,A,4X2,HT,67327,11800.0
2017,CHEVROLET,MAL LS,BLUE,A,4X2,HT,124609,6800.0
2018,CHEVROLET,MAL LS,SILVER,A,4X2,HT,47916,11800.0
2015,CHEVROLET,MAL LT,RED,A,4X2,SR,62814,11500.0
2015,CHEVROLET,MAL LT,BLACK,A,4X2,HT,62136,6000.0
2018,CHEVROLET,MAL LT,SILVER,A,4X2,HT,82028,11500.0
2018,CHEVROLET,MAL LT,WHITE,A,4X2,HT,49262,12200.0
2018,CHEVROLET,MAL LT,SILVER,A,4X2,HT,99402,10600.0
2018,CHEVROLET,MAL LT,WHITE,A,4X2,HT,6938,17000.0
2018,CHEVROLET,MAL LT,WHITE,A,4X2,HT,48135,13100.0
2018,CHEVROLET,MAL LT,RED,A,4X2,HT,49060,12300.0
2019,CHEVROLET,MAL LT,BLACK,A,4X2,HT,44497,13600.0
2019,CHEVROLET,MAL LT,SILVER,A,4X2,HT,49116,12900.0
2019,CHEVROLET,MAL LT,WHITE,A,4X2,HT,47898,12700.0
2019,CHEVROLET,MAL LT,WHITE,A,4X2,HT,41964,13200.0
2019,CHEVROLET,MAL LT,SILVER,A,4X2,HT,27825,14000.0
2019,CHEVROLET,MAL LT,BLACK,A,4X2,HT,45713,13400.0
2019,CHEVROLET,MAL LT,SILVER,A,4X2,HT,45066,13400.0
2019,CHEVROLET,MAL LT,WHITE,A,4X2,HT,24384,14200.0
2019,CHEVROLET,MAL LT,SILVER,A,4X2,HT,40795,12700.0
2019,CHEVROLET,MAL LT,WHITE,A,4X2,HT,50782,12700.0
2019,CHEVROLET,MAL LT,BLACK,A,4X2,HT,47808,12600.0
2019,CHEVROLET,MAL LT,GRAY,A,4X2,HT,46455,12700.0
2019,CHEVROLET,MAL LT,SILVER,A,4X2,HT,46481,12700.0
2019,CHEVROLET,MAL LT,GRAY,A,4X2,HT,43693,13100.0
2019,CHEVROLET,MAL LT,SILVER,A,4X2,HT,36946,13500.0
2019,CHEVROLET,MAL LT,WHITE,A,4X2,HT,37551,13500.0
2019,CHEVROLET,MAL LT,BLUE,A,4X2,HT,43818,13700.0
2019,CHEVROLET,MAL LT,BLUE,A,4X2,HT,46778,12600.0
2019,CHEVROLET,MAL LT,GRAY,A,4X2,HT,45361,13300.0
2019,CHEVROLET,MAL LT,SILVER,A,4X2,HT,45922,12700.0
2020,CHEVROLET,MAL LT,SILVER,A,4X2,HT,28509,15000.0
2020,CHEVROLET,MAL LT,BLACK,A,4X2,HT,16808,15400.0
2020,CHEVROLET,MAL LT,MAROON,A,4X2,HT,13397,15900.0
2020,CHEVROLET,MAL LT,GRAY,A,4X2,HT,11516,15100.0
2020,CHEVROLET,MAL LT,GRAY,A,4X2,HT,18171,14600.0
2016,CHEVROLET,MAL PRMR,BLACK,A,4X2,HT,34761,15400.0
2017,CHEVROLET,MAL 1LT,GRAY,A,4X2,HT,24809,14600.0
2017,CHEVROLET,MAL 1LT,BLUE,A,4X2,HT,21750,14500.0
2017,CHEVROLET,MAL 1LT,WHITE,A,4X2,HT,19232,15200.0
2014,CHEVROLET,SONIC LS,BROWN,A,4X2,HT,85897,5700.0
2015,CHEVROLET,SONIC LS,WHITE,A,4X2,HT,44245,6800.0
2019,CHEVROLET,SONIC LS,BLACK,A,4X2,HT,32747,8300.0
2014,CHEVROLET,SONIC LT,BLACK,A,4X2,HT,80979,6100.0
2015,CHEVROLET,SONIC LT,GREEN,A,4X2,SR,84665,3000.0
2013,CHEVROLET,SONIC LTZ,WHITE,A,4X2,HT,89078,6000.0
2017,CHEVROLET,SPARK LS,GRAY,5,4X2,HT,55011,5950.0
2018,CHEVROLET,SPARK LS,WHITE,A,4X2,HT,27336,8900.0
2014,CHEVROLET,SPARK LT,GREEN,A,4X2,HT,84298,6200.0
2016,CHEVROLET,SPARK LT,GRAY,A,4X2,HT,38553,7800.0
2020,CHEVROLET,SUBURB LT,BLACK,O,4X4,SR,19791,44200.0
2015,CHEVROLET,TAHOE LT,BLACK,A,4X2,HT,225480,15600.0
2017,CHEVROLET,TAHOE LT,RED,O,4X2,HT,83172,31000.0
2007,CHEVROLET,TAHOE LTZ,SILVER,O,4X2,SR,81480,10200.0
2019,CHEVROLET,TAHOE LT,BLACK,O,4X4,SR,44783,38200.0
2019,CHEVROLET,TAHOE LT,BLACK,O,4X4,SR,44458,38100.0
2020,CHEVROLET,TAHOE LT,GRAY,O,4X4,SR,25288,43400.0
2016,CHEVROLET,TRAVERSE 1LT,BLACK,A,AWD,HT,48579,18300.0
2013,CHEVROLET,TRAVERSE LS,WHITE,A,4X2,HT,83843,8000.0
2017,CHEVROLET,TRAVERS LS,GRAY,A,4X2,HT,55304,12000.0
2020,CHEVROLET,TRAV LT LTHR,GRAY,A,4X2,HT,9831,27500.0
2020,CHEVROLET,TRAV LT LTHR,WHITE,A,4X2,HT,20923,30000.0
2020,CHEVROLET,TRAV LT LTHR,SILVER,A,4X2,HT,16133,30000.0
2020,CHEVROLET,TRAV LT LTHR,BLACK,A,4X2,HT,22178,30600.0
2015,CHEVROLET,TRAVERSE 1LT,BLACK,A,4X2,HT,86119,10100.0
2017,CHEVROLET,TRAVERS 1LT,RED,A,4X2,HT,45991,18700.0
2016,CHEVROLET,TRAVERSE 2LT,SILVER,A,4X2,HT,94093,12800.0
2019,CHEVROLET,TRAV LS,BLACK,A,4X2,HT,80206,17000.0
2019,CHEVROLET,TRAV LS,WHITE,A,4X2,HT,11162,22900.0
2016,CHEVROLET,TRAX LT,GRAY,A,4X2,SR,19267,12400.0
2019,CHEVROLET,TRAX LT,WHITE,A,4X2,HT,15985,10800.0
2019,CHEVROLET,TRAX LT,BLACK,A,4X2,HT,14662,14400.0
2019,CHEVROLET,TRAX LT,GRAY,A,4X2,HT,16009,14300.0
2020,CHEVROLET,TRAX LT,SILVER,A,4X2,HT,5010,16300.0
2017,CHEVROLET,VOLT LT,SILVER,A,4X2,HT,29501,13500.0
2017,CHEVROLET,VOLT LT,WHITE,A,4X2,HT,30806,13700.0
2017,CHEVROLET,VOLT LT,SILVER,A,4X2,HT,39561,12900.0
2017,CHEVROLET,VOLT LT,BLACK,A,4X2,HT,30077,13500.0
2017,CHEVROLET,VOLT LT,SILVER,A,4X2,HT,23316,13300.0
2017,CHEVROLET,VOLT LT,SILVER,A,4X2,HT,20278,13300.0
2017,CHEVROLET,VOLT LT,GRAY,A,4X2,HT,49814,12200.0
2017,CHEVROLET,VOLT LT,WHITE,A,4X2,HT,18569,14300.0
2017,CHEVROLET,VOLT LT,BLACK,A,4X2,HT,26551,13300.0
2017,CHEVROLET,VOLT LT,SILVER,A,4X2,HT,40697,12600.0
2017,CHEVROLET,VOLT PRMR,SILVER,A,4X2,HT,46384,14000.0
2017,CHEVROLET,VOLT PRMR,BLACK,A,4X2,HT,31247,15300.0
2017,CHEVROLET,VOLT PRMR,WHITE,A,4X2,HT,27271,16800.0
2017,CHEVROLET,VOLT PRMR,WHITE,A,4X2,HT,46782,15600.0
2016,CHEVROLET,1500 LT,WHITE,A,4X2,HT,120160,19000.0
2017,CHEVROLET,1500 LT,SILVER,A,4X2,HT,115229,22200.0
2018,CHEVROLET,1500 CUST,BLACK,A,4X2,HT,28927,27600.0
2010,CHEVROLET,1500 W/T,GRAY,O,4X2,HT,157855,6000.0
2013,CHEVROLET,1500 W/T,WHITE,O,4X2,HT,105403,9300.0
2005,CHEVROLET,1500 LS,BLACK,O,4X4,HT,240012,2400.0
2017,CHEVROLET,1500 LT,BLUE,A,4X4,HT,42805,33400.0
2007,CHEVROLET,1500 LTZ,WHITE,O,4X4,SR,129988,10100.0
2012,CHEVROLET,1500 LTZ,BLUE,O,4X4,SR,125272,15300.0
2014,CHEVROLET,1500 LTZ,WHITE,A,4X4,HT,100838,23500.0
2017,CHEVROLET,1500 LT,BROWN,A,4X4,HT,26133,28800.0
2017,CHEVROLET,1500 LT,SILVER,A,4X4,HT,16004,29800.0
2017,CHEVROLET,1500 LT,RED,A,4X4,HT,36984,27000.0
2017,CHEVROLET,1500 LT,SILVER,A,4X4,HT,27864,29000.0
2017,CHEVROLET,1500 LT,RED,A,4X4,HT,21832,30000.0
2018,CHEVROLET,1500 LT,WHITE,A,4X4,HT,20983,31000.0
2018,CHEVROLET,1500 LT,BLACK,A,4X4,HT,18431,31300.0
2018,CHEVROLET,1500 LT,RED,A,4X4,HT,24505,27600.0
2013,CHEVROLET,1500 LT,SILVER,O,4X4,HT,75035,20100.0
2015,CHEVROLET,1500 LT,BLACK,A,4X4,HT,52273,25800.0
2019,CHEVROLET,SUBURBAN LT,WHITE,O,4X4,HT,36883,39000.0
2019,CHEVROLET,SUBURBAN LT,GRAY,O,4X4,SR,37308,36700.0
2019,CHEVROLET,SUBURBAN LT,WHITE,O,4X4,SR,27536,40000.0
2004,CHEVROLET,2500 LS,SILVER,A,4X4,HT,1,6400.0
2012,CHEVROLET,2500 LTZ,WHITE,O,4X4,SR,225004,18200.0
2018,CHEVROLET,2500 LTZ,BLACK,O,4X4,SR,8094,62000.0
2018,CHRYSLER,PACIF LTD,BLUE,A,4X2,PN,45899,21500.0
2020,CHRYSLER,PAC LTD,BLUE,A,4X2,MR,14626,30400.0
2020,CHRYSLER,PAC LTD,RED,A,4X2,MR,13590,30000.0
2020,CHRYSLER,PAC LTD,WHITE,A,4X2,PN,12943,32000.0
2017,CHRYSLER,PACIF LX,SILVER,A,4X2,HT,104713,11388.0
2019,CHRYSLER,PACIF TRG L,SILVER,A,4X2,HT,23650,20100.0
2019,CHRYSLER,PACIF TRG L,BLACK,A,4X2,HT,41913,17700.0
2019,CHRYSLER,PACIF TRG L,RED,A,4X2,HT,48598,17000.0
2019,CHRYSLER,PACIF TRG L,BLACK,A,4X2,HT,48267,16600.0
2019,CHRYSLER,PACIF TRG L,RED,A,4X2,HT,48407,16600.0
2020,CHRYSLER,PAC TRG L,WHITE,A,4X2,HT,16249,25100.0
2017,CHRYSLER,PACIF TRG-L+,WHITE,A,4X2,HT,53884,19000.0
2017,CHRYSLER,PACIF TRG-L+,BLUE,A,4X2,HT,66317,18400.0
2014,CHRYSLER,TOWN TRGL AN,BROWN,A,4X2,HT,89638,9800.0
2010,CHRYSLER,TOWN&C LTD,WHITE,A,4X2,HT,69898,8700.0
2013,CHRYSLER,TOWN TRG,WHITE,A,4X2,HT,86526,8000.0
2015,CHRYSLER,TOWN TRG,BLUE,A,4X2,HT,89726,11000.0
2020,CHRYSLER,VOYAG LXI,RED,A,4X2,HT,14831,22000.0
2015,CHRYSLER,200 LTD,WHITE,A,4X2,HT,42494,9600.0
2015,CHRYSLER,200 LTD,RED,A,4X2,HT,94510,8200.0
2016,CHRYSLER,200 LTD,BLUE,A,4X2,HT,46642,11800.0
2016,CHRYSLER,200 LTD,GRAY,A,4X2,HT,74884,10000.0
2016,CHRYSLER,200 LTD,SILVER,A,4X2,HT,86471,9500.0
2016,CHRYSLER,200 LTD,SILVER,A,4X2,HT,81536,4100.0
2017,CHRYSLER,200 LTD PLT,RED,A,4X2,HT,40933,12600.0
2014,CHRYSLER,200 LTD,WHITE,A,4X2,SR,55039,10500.0
2012,CHRYSLER,200 LX,BLACK,A,4X2,HT,186043,1000.0
2012,CHRYSLER,200 TRG,WHITE,A,4X2,HT,106419,6300.0
2013,CHRYSLER,200 TRG,WHITE,A,4X2,SR,73395,7600.0
2014,CHRYSLER,200 TRG,BLACK,A,4X2,HT,60067,8500.0
2015,CHRYSLER,300 LTD,BLACK,A,AWD,HT,86341,11800.0
2019,CHRYSLER,300 S,WHITE,A,AWD,HT,28582,20300.0
2011,CHRYSLER,300 LTD,MAROON,A,4X2,PN,159438,3300.0
2016,CHRYSLER,300 LTD,SILVER,A,4X2,HT,122093,9700.0
2014,CHRYSLER,300 C,RED,A,4X2,HT,76336,13800.0
2019,CHRYSLER,300 S,GRAY,A,4X2,HT,36567,18900.0
2020,CHRYSLER,300 S,BLACK,A,4X2,HT,276,24700.0
2012,DODGE,AVENG SE,GRAY,A,4X2,HT,133621,1800.0
2014,DODGE,AVENG SE,WHITE,A,4X2,HT,85472,7200.0
2020,DODGE,CHAL GT,ORANGE,A,4X2,HT,4784,28800.0
2018,DODGE,CHAL R/T,SILVER,A,4X2,HT,45047,27200.0
2019,DODGE,CHAL R/T,GRAY,A,4X2,SR,25972,26200.0
2019,DODGE,CHAL R/T,GRAY,A,4X2,SR,18868,27500.0
2020,DODGE,CHAL R/T,WHITE,A,4X2,HT,16035,29500.0
2018,DODGE,CHAL R/T S/P,ORANGE,A,4X2,HT,19243,36800.0
2016,DODGE,CHAL SXT,WHITE,A,4X2,HT,70099,15305.0
2014,DODGE,CHAL SXT+,BLACK,A,4X2,HT,151971,9000.0
2016,DODGE,CHAL SXT+,BLUE,A,4X2,SR,55528,19000.0
2010,DODGE,CHAL R/T,BLACK,6,4X2,SR,126632,11800.0
2015,DODGE,CHAL R/T+,GREEN,A,4X2,SR,50447,15300.0
2019,DODGE,CHAR GT,BLACK,A,4X2,SR,36248,24200.0
2020,DODGE,CHAR GT,ORANGE,A,4X2,HT,12161,27700.0
2014,DODGE,CHAR SE,BLUE,A,4X2,HT,119186,7000.0
2017,DODGE,CHAR SE,ORANGE,A,4X2,HT,98060,15800.0
2017,DODGE,CHAR SE,SILVER,A,4X2,HT,58583,16500.0
2017,DODGE,CHAR SE,RED,A,4X2,HT,52162,19000.0
2010,DODGE,CHAR SXT,BLACK,A,4X2,HT,166666,1800.0
2013,DODGE,CHAR SXT,BLACK,A,4X2,HT,114207,10400.0
2017,DODGE,CHAR SXT,BLACK,A,4X2,HT,52931,18700.0
2017,DODGE,CHAR SXT,BLACK,A,4X2,HT,39211,21600.0
2019,DODGE,CHAR SXT,GRAY,A,4X2,HT,9358,24000.0
2019,DODGE,CHAR SXT,WHITE,A,4X2,HT,6719,24300.0
2019,DODGE,CHAR SXT,WHITE,A,4X2,HT,42362,20500.0
2019,DODGE,CHAR SXT,BLACK,A,4X2,HT,35532,21200.0
2017,DODGE,CHAR HELLCAT,RED,A,4X2,SR,75122,44000.0
2017,DODGE,CHAR R/T S/P,BLACK,A,4X2,SR,43128,36400.0
2017,DODGE,CHAR R/T S/P,ORANGE,A,4X2,SR,31906,36500.0
2014,DODGE,CHAR RT,SILVER,A,4X2,SR,71535,17000.0
2020,DODGE,CHAR SCAT P,SILVER,A,4X2,HT,5204,31400.0
2015,DODGE,DART SXT,GRAY,A,4X2,HT,100081,4500.0
2011,DODGE,DURAN CREW,GRAY,A,AWD,SR,58677,13000.0
2017,DODGE,DURAN GT,WHITE,A,AWD,SR,37611,27500.0
2018,DODGE,DURAN SXT,BLACK,A,AWD,HT,19972,20200.0
2017,DODGE,DURAN GT,RED,A,4X2,HT,10582,27200.0
2016,DODGE,DURAN SXT,BLACK,A,4X2,HT,93231,15600.0
2017,DODGE,GRAND C GT,RED,A,4X2,HT,86938,12300.0
2018,DODGE,GRAND C GT,BLUE,A,4X2,HT,49811,12600.0
2019,DODGE,GRAND C GT,GRAY,A,4X2,HT,44902,13900.0
2019,DODGE,GRAND C GT,RED,A,4X2,HT,41726,14200.0
2019,DODGE,GRAND C GT,WHITE,A,4X2,HT,43607,14100.0
2019,DODGE,GRAND C GT,SILVER,A,4X2,HT,46994,13900.0
2019,DODGE,GRAND C GT,RED,A,4X2,HT,44121,14200.0
2019,DODGE,GRAND C GT,BLACK,A,4X2,HT,47100,13800.0
2019,DODGE,GRAND C GT,GRAY,A,4X2,HT,44457,14000.0
2019,DODGE,GRAND C GT,BLACK,A,4X2,HT,41955,14100.0
2020,DODGE,GRAND C GT,RED,A,4X2,HT,22471,21000.0
2009,DODGE,GRAND C SE,TAN,A,4X2,HT,298841,600.0
